"","publicid","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Begin.Date","Begin.Hour","Begin.Date.Time","Begin.Path","Begin.File","File.Offset..s.","Delta.Time..s.","Energy","Tag","Notes","depth","magnitude","DistOrigin"
"135","2016p283637",135,"Spectrogram 1",1,7505073.168,7505139.689,0,144.2,"4/14/2016",22,"44:33.2","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160414\L7910NZ01_002K_M05_multi_20160414_223000Z.aif","L7910NZ01_002K_M05_multi_20160414_223000Z.aif",873.1675,66.5217,10.548,"EQ",NA,147.9259491,3.485644509,127379.090533799
"136","2016p283637",136,"Spectrogram 1",2,7505069.814,7505140.248,0,148.1,"4/14/2016",22,"44:29.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160414\L7910NZ01_002K_M05_multi_20160414_223000Z.aif","L7910NZ01_002K_M05_multi_20160414_223000Z.aif",869.8135,70.4348,18.972,"EQ",NA,147.9259491,3.485644509,84807.7021380836
"137","2016p283637",137,"Spectrogram 1",3,7505073.727,7505140.248,0,142.8,"4/14/2016",22,"44:33.7","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160414\L7910NZ01_002K_M05_multi_20160414_223000Z.aif","L7910NZ01_002K_M05_multi_20160414_223000Z.aif",873.7265,66.5217,27.881,"EQ",NA,147.9259491,3.485644509,130106.914493889
"138","2016p283637",138,"Spectrogram 1",4,7505077.081,7505150.311,0,144.2,"4/14/2016",22,"44:37.1","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160414\L7910NZ01_002K_M05_multi_20160414_223000Z.aif","L7910NZ01_002K_M05_multi_20160414_223000Z.aif",877.0805,73.2298,25.738,"EQ",NA,147.9259491,3.485644509,164195.575414086
"139","2016p283637",139,"Spectrogram 1",5,7505082.671,7505150.87,0,147.7,"4/14/2016",22,"44:42.7","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160414\L7910NZ01_002K_M05_multi_20160414_223000Z.aif","L7910NZ01_002K_M05_multi_20160414_223000Z.aif",882.671,68.1988,10.404,"EQ",NA,147.9259491,3.485644509,236937.44911721
"140","2016p284758",140,"Spectrogram 1",1,7540846.584,7540910.311,0,144.2,"4/15/2016",8,"40:46.6","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160415\L7910NZ01_002K_M05_multi_20160415_083000Z.aif","L7910NZ01_002K_M05_multi_20160415_083000Z.aif",646.584,63.7267,15.978,"EQ",NA,13.7890625,3.066144396,171432.00205841
"141","2016p284758",141,"Spectrogram 1",2,7540843.789,7540910.311,0,148.1,"4/15/2016",8,"40:43.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160415\L7910NZ01_002K_M05_multi_20160415_083000Z.aif","L7910NZ01_002K_M05_multi_20160415_083000Z.aif",643.789,66.5217,17.574,"EQ",NA,13.7890625,3.066144396,135612.119138791
"142","2016p284758",142,"Spectrogram 1",3,7540847.702,7540910.87,0,144.6,"4/15/2016",8,"40:47.7","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160415\L7910NZ01_002K_M05_multi_20160415_083000Z.aif","L7910NZ01_002K_M05_multi_20160415_083000Z.aif",647.702,63.1677,21.036,"EQ",NA,13.7890625,3.066144396,174320.80574491
"143","2016p284758",143,"Spectrogram 1",4,7540853.851,7540920.373,0,142.3,"4/15/2016",8,"40:53.9","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160415\L7910NZ01_002K_M05_multi_20160415_083000Z.aif","L7910NZ01_002K_M05_multi_20160415_083000Z.aif",653.851,66.5217,12.953,"EQ",NA,13.7890625,3.066144396,218036.876298774
"144","2016p284758",144,"Spectrogram 1",5,7540862.795,7540929.876,0,143.2,"4/15/2016",8,"41:02.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160415\L7910NZ01_002K_M05_multi_20160415_083000Z.aif","L7910NZ01_002K_M05_multi_20160415_083000Z.aif",662.795,67.0807,6.228,"EQ",NA,13.7890625,3.066144396,291121.792819408
"145","2016p300395",145,"Spectrogram 1",2,8040707.143,8040790.435,0,144.4,"4/21/2016",3,"31:47.1","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160421\L7910NZ01_002K_M05_multi_20160421_033000Z.aif","L7910NZ01_002K_M05_multi_20160421_033000Z.aif",107.143,83.2919,7.277,"EQ",NA,199.8073578,3.025388765,133681.96970664
"146","2016p300395",146,"Spectrogram 1",3,8040711.615,8040790.435,0,146.4,"4/21/2016",3,"31:51.6","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160421\L7910NZ01_002K_M05_multi_20160421_033000Z.aif","L7910NZ01_002K_M05_multi_20160421_033000Z.aif",111.615,78.8199,16.541,"EQ",NA,199.8073578,3.025388765,179684.875514136
"147","2016p300395",147,"Spectrogram 1",4,8040714.41,8040789.876,0,144.2,"4/21/2016",3,"31:54.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160421\L7910NZ01_002K_M05_multi_20160421_033000Z.aif","L7910NZ01_002K_M05_multi_20160421_033000Z.aif",114.41,75.4658,10.765,"EQ",NA,199.8073578,3.025388765,209368.405983337
"148","2016p303279",148,"Spectrogram 1",1,8132899.752,8132969.627,0,142.2,"4/22/2016",5,"08:19.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160422\L7910NZ01_002K_M05_multi_20160422_050000Z.aif","L7910NZ01_002K_M05_multi_20160422_050000Z.aif",499.7515,69.8758,8.927,"EQ",NA,22.19772911,3.052875824,148258.1817559
"149","2016p303279",149,"Spectrogram 1",2,8132895.28,8132969.068,0,146.3,"4/22/2016",5,"08:15.3","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160422\L7910NZ01_002K_M05_multi_20160422_050000Z.aif","L7910NZ01_002K_M05_multi_20160422_050000Z.aif",495.2795,73.7888,16.186,"EQ",NA,22.19772911,3.052875824,84064.4886744741
"150","2016p303279",150,"Spectrogram 1",3,8132899.752,8132979.689,0,146.4,"4/22/2016",5,"08:19.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160422\L7910NZ01_002K_M05_multi_20160422_050000Z.aif","L7910NZ01_002K_M05_multi_20160422_050000Z.aif",499.7515,79.9379,19.984,"EQ",NA,22.19772911,3.052875824,122475.57534141
"151","2016p303279",151,"Spectrogram 1",4,8132904.224,8132980.248,0,146.2,"4/22/2016",5,"08:24.2","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160422\L7910NZ01_002K_M05_multi_20160422_050000Z.aif","L7910NZ01_002K_M05_multi_20160422_050000Z.aif",504.2235,76.0248,11.594,"EQ",NA,22.19772911,3.052875824,168073.758135246
"152","2016p303279",152,"Spectrogram 1",5,8132915.963,8132989.193,0,143.2,"4/22/2016",5,"08:36.0","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160422\L7910NZ01_002K_M05_multi_20160422_050000Z.aif","L7910NZ01_002K_M05_multi_20160422_050000Z.aif",515.9625,73.2298,6.235,"EQ",NA,22.19772911,3.052875824,249104.154142347
"153","2016p305861",153,"Spectrogram 1",2,8215434.224,8215510.248,0,148.1,"4/23/2016",4,"03:54.2","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160423\L7910NZ01_002K_M05_multi_20160423_040000Z.aif","L7910NZ01_002K_M05_multi_20160423_040000Z.aif",234.2235,76.0248,15.194,"EQ",NA,189.5749817,3.208335108,112522.649992105
"154","2016p305861",154,"Spectrogram 1",3,8215439.814,8215510.248,0,148.2,"4/23/2016",4,"03:59.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160423\L7910NZ01_002K_M05_multi_20160423_040000Z.aif","L7910NZ01_002K_M05_multi_20160423_040000Z.aif",239.8135,70.4348,24.006,"EQ",NA,189.5749817,3.208335108,159202.25500851
"155","2016p305861",155,"Spectrogram 1",5,8215447.081,8215519.193,0,140.9,"4/23/2016",4,"04:07.1","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160423\L7910NZ01_002K_M05_multi_20160423_040000Z.aif","L7910NZ01_002K_M05_multi_20160423_040000Z.aif",247.0805,72.1118,8.554,"EQ",NA,189.5749817,3.208335108,252448.235789742
"156","2016p311825",156,"Spectrogram 1",2,8406117.205,8406190.435,0,148.1,"4/25/2016",9,"01:57.2","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160425\L7910NZ01_002K_M05_multi_20160425_090000Z.aif","L7910NZ01_002K_M05_multi_20160425_090000Z.aif",117.205,73.2298,15.117,"EQ",NA,190.3023834,3.156995044,45500.5210484888
"157","2016p311825",157,"Spectrogram 1",4,8406120,8406199.938,0,144.2,"4/25/2016",9,"02:00.0","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160425\L7910NZ01_002K_M05_multi_20160425_090000Z.aif","L7910NZ01_002K_M05_multi_20160425_090000Z.aif",120,79.9379,22.27,"EQ",NA,190.3023834,3.156995044,112445.123796021
"158","2016p311825",158,"Spectrogram 1",5,8406123.913,8406194.907,0,147.7,"4/25/2016",9,"02:03.9","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160425\L7910NZ01_002K_M05_multi_20160425_090000Z.aif","L7910NZ01_002K_M05_multi_20160425_090000Z.aif",123.913,70.9938,8.158,"EQ",NA,190.3023834,3.156995044,184272.25083743
"159","2016p314642",159,"Spectrogram 1",1,8496156.335,8496230.683,0,142.2,"4/26/2016",10,"02:36.3","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160426\L7910NZ01_002K_M05_multi_20160426_100000Z.aif","L7910NZ01_002K_M05_multi_20160426_100000Z.aif",156.3355,74.3478,11.928,"EQ",NA,178.4654388,3.056890125,126326.908997404
"160","2016p314642",160,"Spectrogram 1",2,8496155.217,8496230.124,0,144.4,"4/26/2016",10,"02:35.2","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160426\L7910NZ01_002K_M05_multi_20160426_100000Z.aif","L7910NZ01_002K_M05_multi_20160426_100000Z.aif",155.2175,74.9068,13.989,"EQ",NA,178.4654388,3.056890125,71677.4872743835
"161","2016p314642",161,"Spectrogram 1",4,8496151.863,8496220.621,0,146.2,"4/26/2016",10,"02:31.9","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160426\L7910NZ01_002K_M05_multi_20160426_100000Z.aif","L7910NZ01_002K_M05_multi_20160426_100000Z.aif",151.8635,68.7578,20.45,"EQ",NA,178.4654388,3.056890125,18204.2037120842
"162","2016p314642",162,"Spectrogram 1",5,8496156.335,8496221.18,0,143.2,"4/26/2016",10,"02:36.3","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160426\L7910NZ01_002K_M05_multi_20160426_100000Z.aif","L7910NZ01_002K_M05_multi_20160426_100000Z.aif",156.3355,64.8447,11.757,"EQ",NA,178.4654388,3.056890125,112738.380043841
"163","2016p316432",163,"Spectrogram 1",1,8553458.199,8553519.689,0,142.2,"4/27/2016",1,"57:38.2","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160427\L7910NZ01_002K_M05_multi_20160427_014500Z.aif","L7910NZ01_002K_M05_multi_20160427_014500Z.aif",758.199,61.4907,20.316,"EQ",NA,93.63026428,3.333907955,146386.910143146
"164","2016p316432",164,"Spectrogram 1",2,8553449.255,8553520.248,0,148.1,"4/27/2016",1,"57:29.3","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160427\L7910NZ01_002K_M05_multi_20160427_014500Z.aif","L7910NZ01_002K_M05_multi_20160427_014500Z.aif",749.2545,70.9938,21.699,"EQ",NA,93.63026428,3.333907955,27610.6992242781
"165","2016p316432",165,"Spectrogram 1",3,8553450.932,8553529.752,0,142.8,"4/27/2016",1,"57:30.9","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160427\L7910NZ01_002K_M05_multi_20160427_014500Z.aif","L7910NZ01_002K_M05_multi_20160427_014500Z.aif",750.9315,78.8199,26.861,"EQ",NA,93.63026428,3.333907955,58510.5238097606
"166","2016p316432",166,"Spectrogram 1",4,8553454.845,8553530.311,0,144.2,"4/27/2016",1,"57:34.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160427\L7910NZ01_002K_M05_multi_20160427_014500Z.aif","L7910NZ01_002K_M05_multi_20160427_014500Z.aif",754.8445,75.4658,18.758,"EQ",NA,93.63026428,3.333907955,111409.204765124
"167","2016p316432",167,"Spectrogram 1",5,8553464.907,8553529.752,0,147.7,"4/27/2016",1,"57:44.9","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160427\L7910NZ01_002K_M05_multi_20160427_014500Z.aif","L7910NZ01_002K_M05_multi_20160427_014500Z.aif",764.907,64.8447,8.263,"EQ",NA,93.63026428,3.333907955,206862.191842738
"168","2016p321165",168,"Spectrogram 1",1,8704703.106,8704790.87,0,142.2,"4/28/2016",19,"58:23.1","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160428\L7910NZ01_002K_M05_multi_20160428_194500Z.aif","L7910NZ01_002K_M05_multi_20160428_194500Z.aif",803.1055,87.764,15.42,"EQ",NA,39.921875,3.794711477,229758.258007345
"169","2016p321165",169,"Spectrogram 1",2,8704685.776,8704770.745,0,146.3,"4/28/2016",19,"58:05.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160428\L7910NZ01_002K_M05_multi_20160428_194500Z.aif","L7910NZ01_002K_M05_multi_20160428_194500Z.aif",785.7765,84.9689,25.776,"EQ",NA,39.921875,3.794711477,107179.914830448
"170","2016p321165",170,"Spectrogram 1",3,8704680.745,8704770.745,0,144.6,"4/28/2016",19,"58:00.7","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160428\L7910NZ01_002K_M05_multi_20160428_194500Z.aif","L7910NZ01_002K_M05_multi_20160428_194500Z.aif",780.7455,90,38.372,"EQ",NA,39.921875,3.794711477,54862.0291185966
"171","2016p321165",171,"Spectrogram 1",4,8704688.571,8704770.186,0,148.1,"4/28/2016",19,"58:08.6","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160428\L7910NZ01_002K_M05_multi_20160428_194500Z.aif","L7910NZ01_002K_M05_multi_20160428_194500Z.aif",788.5715,81.6149,30.225,"EQ",NA,39.921875,3.794711477,114547.042788715
"172","2016p321165",172,"Spectrogram 1",5,8704701.988,8704780.248,0,140.9,"4/28/2016",19,"58:22.0","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160428\L7910NZ01_002K_M05_multi_20160428_194500Z.aif","L7910NZ01_002K_M05_multi_20160428_194500Z.aif",801.9875,78.2609,15.72,"EQ",NA,39.921875,3.794711477,220951.319534831
"173","2016p332674",173,"Spectrogram 1",1,9072602.422,9072670.062,0,142.2,"5/3/2016",2,"10:02.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160503\L7910NZ01_002K_M05_multi_20160503_020000Z.aif","L7910NZ01_002K_M05_multi_20160503_020000Z.aif",602.4225,67.6398,8.556,"EQ",NA,181.1904297,3.202176273,93592.9798966467
"174","2016p332674",174,"Spectrogram 1",2,9072600.186,9072670.062,0,144.4,"5/3/2016",2,"10:00.2","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160503\L7910NZ01_002K_M05_multi_20160503_020000Z.aif","L7910NZ01_002K_M05_multi_20160503_020000Z.aif",600.1865,69.8758,19.168,"EQ",NA,181.1904297,3.202176273,46934.0828096459
"175","2016p332674",175,"Spectrogram 1",3,9072602.422,9072680.683,0,141,"5/3/2016",2,"10:02.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160503\L7910NZ01_002K_M05_multi_20160503_020000Z.aif","L7910NZ01_002K_M05_multi_20160503_020000Z.aif",602.4225,78.2609,28.636,"EQ",NA,181.1904297,3.202176273,99383.5660622472
"176","2016p332674",176,"Spectrogram 1",4,9072601.863,9072680.124,0,144.2,"5/3/2016",2,"10:01.9","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160503\L7910NZ01_002K_M05_multi_20160503_020000Z.aif","L7910NZ01_002K_M05_multi_20160503_020000Z.aif",601.8635,78.2609,25.719,"EQ",NA,181.1904297,3.202176273,112267.050284468
"177","2016p332674",177,"Spectrogram 1",5,9072607.453,9072690.186,0,145.5,"5/3/2016",2,"10:07.5","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160503\L7910NZ01_002K_M05_multi_20160503_020000Z.aif","L7910NZ01_002K_M05_multi_20160503_020000Z.aif",607.4535,82.7329,10.073,"EQ",NA,181.1904297,3.202176273,182890.492741374
"178","2016p336534",178,"Spectrogram 1",2,9195988.137,9196049.627,0,142.6,"5/4/2016",12,"26:28.1","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160504\L7910NZ01_002K_M05_multi_20160504_121500Z.aif","L7910NZ01_002K_M05_multi_20160504_121500Z.aif",688.1365,61.4907,12.171,"EQ",NA,194.5833435,3.106123037,45093.057702442
"179","2016p336534",179,"Spectrogram 1",3,9195990.373,9196054.099,0,144.6,"5/4/2016",12,"26:30.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160504\L7910NZ01_002K_M05_multi_20160504_121500Z.aif","L7910NZ01_002K_M05_multi_20160504_121500Z.aif",690.3725,63.7267,22.862,"EQ",NA,194.5833435,3.106123037,87084.7661185055
"180","2016p336534",180,"Spectrogram 1",4,9195988.696,9196059.13,0,140.4,"5/4/2016",12,"26:28.7","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160504\L7910NZ01_002K_M05_multi_20160504_121500Z.aif","L7910NZ01_002K_M05_multi_20160504_121500Z.aif",688.6955,70.4348,17.774,"EQ",NA,194.5833435,3.106123037,71914.1126645086
"181","2016p336534",181,"Spectrogram 1",5,9195992.609,9196059.689,0,147.7,"5/4/2016",12,"26:32.6","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160504\L7910NZ01_002K_M05_multi_20160504_121500Z.aif","L7910NZ01_002K_M05_multi_20160504_121500Z.aif",692.6085,67.0807,6.383,"EQ",NA,194.5833435,3.106123037,142799.391044499
"182","2016p337803",182,"Spectrogram 1",2,9236548.696,9236610.186,0,146.3,"5/4/2016",23,"42:28.7","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160504\L7910NZ01_002K_M05_multi_20160504_233000Z.aif","L7910NZ01_002K_M05_multi_20160504_233000Z.aif",748.6955,61.4907,17.545,"EQ",NA,21.90081215,3.053528429,116851.966033787
"183","2016p337803",183,"Spectrogram 1",3,9236540.87,9236601.242,0,148.2,"5/4/2016",23,"42:20.9","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160504\L7910NZ01_002K_M05_multi_20160504_233000Z.aif","L7910NZ01_002K_M05_multi_20160504_233000Z.aif",740.8695,60.3727,32.155,"EQ",NA,21.90081215,3.053528429,65221.6803881705
"184","2016p337803",184,"Spectrogram 1",4,9236548.137,9236618.571,0,148.1,"5/4/2016",23,"42:28.1","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160504\L7910NZ01_002K_M05_multi_20160504_233000Z.aif","L7910NZ01_002K_M05_multi_20160504_233000Z.aif",748.1365,70.4348,16.731,"EQ",NA,21.90081215,3.053528429,127715.833633147
"185","2016p344173",185,"Spectrogram 1",1,9440206.584,9440260.807,0,148.1,"5/7/2016",8,"16:46.6","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160507\L7910NZ01_002K_M05_multi_20160507_081500Z.aif","L7910NZ01_002K_M05_multi_20160507_081500Z.aif",106.584,54.2236,14.772,"EQ",NA,15.10159111,3.14994983,120374.759370471
"186","2016p344173",186,"Spectrogram 1",2,9440209.938,9440270.87,0,146.3,"5/7/2016",8,"16:49.9","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160507\L7910NZ01_002K_M05_multi_20160507_081500Z.aif","L7910NZ01_002K_M05_multi_20160507_081500Z.aif",109.938,60.9317,10.044,"EQ",NA,15.10159111,3.14994983,132334.385297973
"187","2016p344173",187,"Spectrogram 1",3,9440215.528,9440281.491,0,144.6,"5/7/2016",8,"16:55.5","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160507\L7910NZ01_002K_M05_multi_20160507_081500Z.aif","L7910NZ01_002K_M05_multi_20160507_081500Z.aif",115.528,65.9627,15.564,"EQ",NA,15.10159111,3.14994983,181606.794984955
"188","2016p344173",188,"Spectrogram 1",4,9440216.087,9440281.491,0,140.4,"5/7/2016",8,"16:56.1","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160507\L7910NZ01_002K_M05_multi_20160507_081500Z.aif","L7910NZ01_002K_M05_multi_20160507_081500Z.aif",116.087,65.4037,12.396,"EQ",NA,15.10159111,3.14994983,201800.800685811
"189","2016p348351",189,"Spectrogram 1",1,9573768.82,9573830.87,0,144.2,"5/8/2016",21,"22:48.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160508\L7910NZ01_002K_M05_multi_20160508_211500Z.aif","L7910NZ01_002K_M05_multi_20160508_211500Z.aif",468.82,62.0497,6.334,"EQ",NA,26.30260468,3.127027398,328673.193536793
"190","2016p348351",190,"Spectrogram 1",2,9573756.522,9573829.193,0,148.1,"5/8/2016",21,"22:36.5","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160508\L7910NZ01_002K_M05_multi_20160508_211500Z.aif","L7910NZ01_002K_M05_multi_20160508_211500Z.aif",456.5215,72.6708,9.032,"EQ",NA,26.30260468,3.127027398,226208.248769033
"191","2016p348351",191,"Spectrogram 1",3,9573748.137,9573819.689,0,144.6,"5/8/2016",21,"22:28.1","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160508\L7910NZ01_002K_M05_multi_20160508_211500Z.aif","L7910NZ01_002K_M05_multi_20160508_211500Z.aif",448.1365,71.5528,17.086,"EQ",NA,26.30260468,3.127027398,176316.256276482
"192","2016p348351",192,"Spectrogram 1",4,9573752.05,9573820.248,0,144.2,"5/8/2016",21,"22:32.0","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160508\L7910NZ01_002K_M05_multi_20160508_211500Z.aif","L7910NZ01_002K_M05_multi_20160508_211500Z.aif",452.0495,68.1988,15.066,"EQ",NA,26.30260468,3.127027398,187824.635989318
"193","2016p348351",193,"Spectrogram 1",5,9573760.435,9573830.311,0,147.7,"5/8/2016",21,"22:40.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160508\L7910NZ01_002K_M05_multi_20160508_211500Z.aif","L7910NZ01_002K_M05_multi_20160508_211500Z.aif",460.435,69.8758,7.67,"EQ",NA,26.30260468,3.127027398,260226.124619885
"194","2016p361097",194,"Spectrogram 1",3,9981205.116,9981270.698,0,144.2,"5/13/2016",14,"33:25.1","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160513\L7910NZ01_002K_M05_multi_20160513_143000Z.aif","L7910NZ01_002K_M05_multi_20160513_143000Z.aif",205.1165,65.5814,14.418,"EQ",NA,11.22273731,3.035207333,163163.453797332
"195","2016p361097",195,"Spectrogram 1",4,9981206.512,9981269.302,0,140.6,"5/13/2016",14,"33:26.5","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160513\L7910NZ01_002K_M05_multi_20160513_143000Z.aif","L7910NZ01_002K_M05_multi_20160513_143000Z.aif",206.5115,62.7907,9.657,"EQ",NA,11.22273731,3.035207333,215922.312005759
"196","2016p361097",196,"Spectrogram 1",2,9981198.14,9981261.628,0,144,"5/13/2016",14,"33:18.1","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160513\L7910NZ01_002K_M05_multi_20160513_143000Z.aif","L7910NZ01_002K_M05_multi_20160513_143000Z.aif",198.1395,63.4884,15.918,"EQ",NA,11.22273731,3.035207333,131001.622366821
"197","2016p383528",197,"Spectrogram 1",3,10698297.21,10698369.77,0,144.2,"5/21/2016",21,"44:57.2","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160521\L7910NZ01_002K_M05_multi_20160521_213000Z.aif","L7910NZ01_002K_M05_multi_20160521_213000Z.aif",897.2095,72.5581,6.854,"EQ",NA,5,3.562150788,320993.142053729
"198","2016p383528",198,"Spectrogram 1",4,10698286.05,10698360,0,146.9,"5/21/2016",21,"44:46.0","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160521\L7910NZ01_002K_M05_multi_20160521_213000Z.aif","L7910NZ01_002K_M05_multi_20160521_213000Z.aif",886.0465,73.9535,8.932,"EQ",NA,5,3.562150788,272904.154317161
"199","2016p383528",199,"Spectrogram 1",5,10698283.26,10698348.84,0,142.5,"5/21/2016",21,"44:43.3","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160521\L7910NZ01_002K_M05_multi_20160521_213000Z.aif","L7910NZ01_002K_M05_multi_20160521_213000Z.aif",883.256,65.5814,11.995,"EQ",NA,5,3.562150788,258115.952970189
"200","2016p389145",200,"Spectrogram 1",1,10877829.77,10877900.93,0,140.6,"5/23/2016",23,"37:09.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160523\L7910NZ01_002K_M05_multi_20160523_233000Z.aif","L7910NZ01_002K_M05_multi_20160523_233000Z.aif",429.7675,71.1628,18.847,"EQ",NA,75.84237671,3.230236853,159012.186356839
